记,ji4,to remember/to note/mark/sign/to record
济,ji4,aid/ferry/frugal
际,ji4,border/edge/boundary/between/among/interval/while
既,ji4,already/since/both... (and...)
技,ji4,skill
纪,ji4,discipline/age/era/period/order/record
继,ji4,to continue/to follow after/then/afterwards/to go on with/to succeed/to inherit
季,ji4,season/period
寄,ji4,lodge at/to mail/to send/to entrust/to depend
忌,ji4,avoid as taboo/jealous
寂,ji4,lonesome
剂,ji4,dose
冀,ji4,Hebei/to hope
稷,ji4,(millet)
妓,ji4,prostitute
伎,ji4,craft
蓟,ji4,cirsium/thistle
暨,ji4,and/reach to/the end
骥,ji4,thoroughbred horse/refined and virtuous
悸,ji4,afraid
霁,ji4,sky clearing up
觊,ji4,covet/long for
洎,ji4,to reach/when
芰,ji4,Trapa natans/water caltrop
跽,ji4,kneel
鲫,ji4,bastard carp/sand perch
哜,ji4,sip
鲚,ji4,Coilia nasus
偈,ji4/jie2,"Buddhist hymn/gatha/Buddhist verse, forceful/martial"
荠,ji4/qi2,"Capsella bursa pastoris, water chestnut"
祭,ji4/zhai4,"offer sacrifice, (surname)"
家,jia1,"furniture/tool, -ist/-er/-ian/home/family/a person engaged in a certain art or profession"
加,jia1,to add/plus
嘉,jia1,excellent
佳,jia1,excellent
迦,jia1,Buddha/Shakyamuni
枷,jia1,cangue
跏,jia1,sit cross-legged
笳,jia1,whistle made of reed
袈,jia1,Buddhist monk's robe
葭,jia1,reed/Phragmites communis
痂,jia1,scab
珈,jia1,gamma/jewelry
镓,jia1,gallium
夹,jia1/jia2,"clip/folder/hold between/to press from both sides/to place in between, hold between/lined/narrow lane"
挟,jia1/xie2,"hold between, clasp under the arm/coerce"
颊,jia2,cheeks
郏,jia2,name of a district in Henan
荚,jia2,pod
袷,jia2,lined
蛱,jia2,butterfly
戛,jia2,a lance/standing alone
恝,jia2,indifferent
铗,jia2,pincers for use at a fire/sword
甲,jia3,"A (in a sequence of examples involving ""A"", ""B"", ""C"", etc.)/1st heavenly stem/1st in order/armor"
胛,jia3,shoulder blade
岬,jia3,cape (geog.)
钾,jia3,potassium
瘕,jia3,obstruction in the intestine
假,jia3/jia4,"fake/false/artificial/to borrow/if/suppose, vacation"
架,jia4,"to support/frame/rack/framework/measure word for planes, large vehicles, radios, etc."
驾,jia4,to drive/to draw/to harness/to mount
嫁,jia4,marry (a husband)
稼,jia4,sow grain
价,jia4/jie,"price/value/valence (on an atom), great/good/middleman/servant"
坚,jian1,strong/solid/firm/unyielding/resolute
兼,jian1,double/twice/simultaneous/holding two or more (official) posts at the same time
奸,jian1,"traitor, adultery"
尖,jian1,point (of needle)/sharp/shrewd/pointed
肩,jian1,shoulder
艰,jian1,difficult/hard/hardship
歼,jian1,annihilate
缄,jian1,letters/to close/seal
煎,jian1,pan-fry
笺,jian1,letter/note-paper
鞯,jian1,saddle blanket
缣,jian1,thick waterproof silk
犍,jian1,bullock
湔,jian1,cleanse/name of a river
菅,jian1,(grass)/Themeda forsbali
鹣,jian1,mythical bird with 1 eye and 1 wing
蒹,jian1,reed
戋,jian1,narrow/small
鲣,jian1,bonito
间,jian1/jian4,"between/among/space/(measure word), interstice/separate"
监,jian1/jian4,"hard/strong/solid/firm/to supervise/to inspect/jail/prison, supervisor"
渐,jian1/jian4,"imbue, gradual/gradually"
浅,jian1/qian3,"sound of moving water, shallow"
简,jian3,simple
检,jian3,to check/to examine/to inspect
减,jian3,to lower/to decrease/to reduce/to subtract/to diminish
俭,jian3,frugal/to be in need
剪,jian3,cut with scissors/scissors
拣,jian3,choose/pick up
捡,jian3,pick up/collect/gather
柬,jian3,card/note/letter
碱,jian3,alkali/soda
蹇,jian3,(surname)/difficulty/lame
翦,jian3,cut with scissors/scissors
茧,jian3,cocoon
戬,jian3,carry to the utmost/to cut
笕,jian3,bamboo water pipe
謇,jian3,speak out boldly
睑,jian3,eyelid
趼,jian3,callous
硷,jian3,base (chem.)/soda/alkali
谫,jian3,shallow/stupid
囝,jian3,child
建,jian4,to establish/to found/to set up/to build/to construct
件,jian4,"a measure word for thing, clothes, item"
剑,jian4,(double-edged) sword
舰,jian4,warship
健,jian4,healthy
箭,jian4,arrow
谏,jian4,admonish
鉴,jian4,example/mirror/to view/reflection/to reflect/to inspect/to warn/(ancient bronze mirror)
荐,jian4,recommend (a person)
践,jian4,fulfill (a promise)/tread/walk
键,jian4,(door lock) key
贱,jian4,inexpensive/lowly
僭,jian4,usurp
涧,jian4,mountain stream
溅,jian4,splash
饯,jian4,farewell dinner/preserves
腱,jian4,gristle
楗,jian4,door lock
毽,jian4,shuttlecock
牮,jian4,prop up
槛,jian4/kan3,"bar/railing, door sill/threshold"
见,jian4/xian4,"to see/to meet/to appear (to be sth)/to interview, appear"
江,jiang1,river
疆,jiang1,border/boundary
姜,jiang1,"(surname)/ginger, ginger"
僵,jiang1,"rigid/deadlock/stiff (corpse), stiff (corpse)"
豇,jiang1,cowpeas/black-eyed beans
茳,jiang1,Cyperus malaccensis
将,jiang1/jiang4,"(will, shall, ""future tense"")/ready/prepared/to get/to use, a general"
浆,jiang1/jiang4,"broth/serum/to starch, starch paste"
讲,jiang3,to talk/speech/to speak/to tell/to explain
蒋,jiang3,(surname)
奖,jiang3,prize/award/encouragement
桨,jiang3,oar/paddle
耩,jiang3,to plough/to sow
匠,jiang4,craftsman
绛,jiang4,purple-red
酱,jiang4,jam/thick sauce
洚,jiang4,flood
降,jiang4/xiang2,"to drop/to fall/to come down/to descend, surrender"
交,jiao1,to deliver/to turn over/to make friends/to intersect (lines)/to pay (money)
焦,jiao1,burnt/scorched/worried/anxious
郊,jiao1,suburb
娇,jiao1,lovable/pampered/tender/delicate/frail
骄,jiao1,proud/arrogant
胶,jiao1,glue/gum
浇,jiao1,to water
蛟,jiao1,scaly dragon
蕉,jiao1,banana
椒,jiao1,pepper
礁,jiao1,reef/shoal rock
跤,jiao1,bones of leg/wrestle
鹪,jiao1,eastern wren
僬,jiao1,clever/pigmies
姣,jiao1,(surname)/cunning/pretty
鲛,jiao1,shark
茭,jiao1,Zizania aquatica
教,jiao1/jiao4,"teach, religion/teaching"
嚼,jiao2/jue2,"to chew, to chew"
缴,jiao3,hand in/hand over
搅,jiao3,to disturb/to annoy/to mix/to stir
矫,jiao3,dissemble/rectify
狡,jiao3,crafty/cunning/sly
绞,jiao3,hang (a criminal)/to turn/to twist/to wind
饺,jiao3,dumplings with meat filling
皎,jiao3,bright/white
铰,jiao3,scissors/to cut (with scissors)
佼,jiao3,handsome
挢,jiao3,correct
徼,jiao3/jiao4,"by mere luck, boundary/go around"
角,jiao3/jue2,"angle/horn/horn-shaped, Chinese musical note/angle/horn"
脚,jiao3/jue2,"a kick/foot/role, role"
湫,jiao3/qiu1,marsh
侥,jiao3/yao2,by mere luck
叫,jiao4,to (be) call(ed)
较,jiao4,clear/distinct/compare/comparatively
轿,jiao4,sedan chair
窖,jiao4,cellar
酵,jiao4,yeast
醮,jiao4,perform sacrifice
觉,jiao4/jue2,"a nap/a sleep, feel/find that/thinking/awake/aware"
峤,jiao4/qiao2,highest peak
校,jiao4/xiao4,"proofread/to check/to compare, school"
接,jie1,to extend/to connect/to receive/to join
皆,jie1,all/each and every/in all cases
阶,jie1,rank or step/stairs
街,jie1,street
揭,jie1,lift off (a cover)/divulge
喈,jie1,harmonious (of music)
结,jie1/jie2,knot/sturdy/to bear (fruit)/bond/to tie/to bind
嗟,jie1/jue1,"sigh, sigh"
偕,jie1/xie2,"in company with, in company with"
杰,jie2,hero/heroic
洁,jie2,clean
截,jie2,a section/cut off (a length)
劫,jie2,plunder
捷,jie2,victory/triumph/quick/prompt/rapid
竭,jie2,exhaust
诘,jie2,investigate/restrain/scold
桀,jie2,(emperor of Xia dynasty)/cruel
睫,jie2,eyelashes
拮,jie2,antagonistic/laboring hard/pressed
婕,jie2,handsome
羯,jie2,castrate a ram/deer's skin
讦,jie2,accuse/pry
碣,jie2,stone tablet
孑,jie2,alone/mosquito larvae/small
鲒,jie2,oyster
节,jie2/jie1,festival/section/segment/point/part/to economize/to save/temperate
疖,jie2/jie1,"pimple, sore, boil"
桔,jie2/ju2,"Platycodon grandiflorus, tangerine"
姐,jie3,older sister
解,jie3/jie4/xie4,"to separate/to divide/to break up/to loosen/to explain/to untie/to emancipate, transport under guard, (surname)"
界,jie4,boundary/scope/extent/circles/group/kingdom (taxonomy)
介,jie4,introduce/lie between/between
借,jie4,to lend/to borrow/excuse/pretext/by means of
戒,jie4,swear off/warn against
届,jie4,"arrive at (place or time)/period/to become due/measure words for events (e.g., meetings, elections)"
诫,jie4,commandment/prohibit
芥,jie4,mustard
蚧,jie4,horned toad
疥,jie4,scabies
金,jin1,metal/money/gold
今,jin1,today/modern/present/current/this/now
津,jin1,Tianjin/ferry
斤,jin1,catty/weight equal to 0.5 kg
巾,jin1,towel
筋,jin1,muscle
襟,jin1,overlapping part of Chinese gown
矜,jin1,boast/esteem/sympathize
衿,jin1,overlapping part of Chinese gown
禁,jin1/jin4,"endure, to prohibit/to forbid"
仅,jin3,barely/only/merely
紧,jin3,tight/nervous/strict
锦,jin3,brocade/embroidered work/bright
谨,jin3,cautious
瑾,jin3,brilliancy (of gems)
馑,jin3,time of famine or crop failure
堇,jin3,yellow loam/clay/season/few
槿,jin3,Hibiscus syriacus/transient
卺,jin3,nuptial wine cup
廑,jin3,careful/hut
尽,jin3/jin4,"to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)"
进,jin4,advance/enter/to come in
近,jin4,near/close (to)/approximately
晋,jin4,name of a dynasty
浸,jin4,immerse/soak/steep
荩,jin4,Arthraxon ciliare/loyal
缙,jin4,red silk
妗,jin4,wife of mother's brother
烬,jin4,ashes/embers
靳,jin4,(surname)/martingale/stingy
噤,jin4,unable to speak/silent
赆,jin4,farewell presents
劲,jin4/jing4,"strength, stalwart/sturdy"
经,jing1,classics/sacred book/pass through/to undergo/scripture
京,jing1,capital/Beijing (abbrev.)
精,jing1,energy/perfect/excellent/refined/very/proficient
惊,jing1,to start/to be frightened/to be scared/alarm
睛,jing1,eye
荆,jing1,(surname)/thorns/brambles
晶,jing1,crystal
旌,jing1,banner/make manifest
茎,jing1,stalk/stem
鲸,jing1,whale
泾,jing1,name of a river
兢,jing1,to be fearful/apprehensive
菁,jing1,flower of leek
景,jing3,bright/circumstance/scenery
警,jing3,to alert/to warn
井,jing3,warn/well
颈,jing3,neck
阱,jing3,hole/pitfall
儆,jing3,warn/admonish
憬,jing3,awaken
刭,jing3,cut the throat
境,jing4,border/place/condition/boundary/circumstances/territory
竟,jing4,unexpectedly/actually/to go so far as to/indeed
静,jing4,still/calm/quiet/not moving
敬,jing4,to respect/to venerate/to salute/to offer
竞,jing4,to compete/to contend/to struggle
径,jing4,path
镜,jing4,mirror
净,jing4,"clean, clean/completely/only"
靖,jing4,pacify/quiet
迳,jing4,way/path/direct/diameter
胫,jing4,lower part of leg
痉,jing4,spasm
獍,jing4,an animal which eats its mother
婧,jing4,modest/supple
弪,jing4,circular measure
靓,jing4/liang4,make up (face)
扃,jiong1,shut
迥,jiong3,distant
窘,jiong3,distressed/embarrassed
炯,jiong3,bright/clear
究,jiu1,after all/to investigate/to study carefully
纠,jiu1,gather together/to investigate/to entangle/correct
揪,jiu1,to clutch
鸠,jiu1,turtle-dove/Turtur orientalis
啾,jiu1,wailing of child/chirp
阄,jiu1,(draw) lots/lot (in a game of chance)
九,jiu3,nine/9
酒,jiu3,wine/liquor/spirits
久,jiu3,(long) time/(long) duration of time
韭,jiu3,leek
灸,jiu3,cauterize
玖,jiu3,(black stone)/nine (fraud-proof)
就,jiu4,at once/then/right away/only/(emphasis)/to approach/to move towards/to undertake
旧,jiu4,old (opposite of new)/former
救,jiu4,to save/to assist/to rescue
舅,jiu4,maternal uncle
咎,jiu4,blame
疚,jiu4,chronic disease
柩,jiu4,bier
臼,jiu4,mortar
厩,jiu4,a stable
僦,jiu4,hire/to rent
鹫,jiu4,black eagle/condor/cruel
居,ju1,reside
拘,ju1,adhere/capture/restrain
鞠,ju1,to bring up/to rear/Ju (a surname)
驹,ju1,colt
疽,ju1,gangrene
狙,ju1,(ape)/to spy/lie in ambush
裾,ju1,garment
苴,ju1,(hemp)/(surname)/sack cloth
雎,ju1,(fish hawk)/osprey
琚,ju1,ornamental gems for belt
椐,ju1,Zelkowa acuminata
锔,ju1/ju2,"mend chinaware with staples, curium"
据,ju1/ju4,"sickness of hand, act in accordance with/seize, according to/to act in accordance with/to depend on/to seize/to occupy"
俱,ju1/ju4,"entirely/without exception, a social club"
锯,ju1/ju4,"to mend (china) with staples, a saw/to saw"
趄,ju1/qie4,"hesitate/mark time, recline"
局,ju2,"narrow, (a measure word used for games) set or round office/situation/office"
菊,ju2,chrysanthemum
橘,ju2,tangerine
举,ju3,to lift/to hold up/to cite/to enumerate/to act/to raise/to choose/to elect
矩,ju3,carpenter's square/rule
沮,ju3,destroy/to stop
咀,ju3,chew
莒,ju3,(fibrous plant)
龃,ju3,irregular/uneven teeth
榉,ju3,Zeikowa acuminata
踽,ju3,hunchbacked/walk alone
具,ju4,tool/device/utensil/equipment/instrument
句,ju4,"(a measure word, for sentences or lines of verse)/sentence"
巨,ju4,very large/huge/tremendous/gigantic
剧,ju4,drama/play/show/severe
聚,ju4,form gathering/gather
距,ju4,at a distance of/distance/to be apart
拒,ju4,to resist/to repel/to refuse
惧,ju4,to fear
遽,ju4,hurry/fast/suddenly
钜,ju4,great/hard iron
炬,ju4,torch
踞,ju4,be based upon/squat
倨,ju4,stubborn
飓,ju4,hurricane
讵,ju4,how (interj. of surprise)
醵,ju4,contribute to a feast
窭,ju4,poor/rustic
苣,ju4,(lettuce)
屦,ju4,sandals
瞿,ju4/qu2,"startled, (surname)"
捐,juan1,to contribute/to donate/tax/to abandon
娟,juan1,beautiful/graceful
鹃,juan1,cuckoo
蠲,juan1,bright/glow-worm/remit taxes
涓,juan1,(surname)/brook/to select
镌,juan1,degrade/engrave (wood or stone)
圈,juan1/juan4/quan1,"to confine/enclose, pen (pig)/a fold, circle/ring/loop"
卷,juan3/juan4,"to roll (up)/to sweep up/to carry on, coil/to roll, chapter/examination paper"
绢,juan4,thick but loosely woven silk
倦,juan4,tired
眷,juan4,concern/wife and children
鄄,juan4,name of a district in Shandong
狷,juan4,timid/cautious
锩,juan4/juan3,to bend iron
撅,jue1,break off/stick up (as a tail)
噘,jue1,pout
决,jue2,breach (a dyke)/to decide/to determine
绝,jue2,cut short/extinct/to disappear/to vanish/absolutely/by no means
爵,jue2,nobility/(ancient wine holder with 3 legs and loop handle)
厥,jue2,his/its
掘,jue2,dig
诀,jue2,farewell/secrets (of an art)
崛,jue2,towering as a peak
獗,jue2,unruly/rude
橛,jue2,a peg/low post
抉,jue2,dig/pick
攫,jue2,seize (bird or animal)
珏,jue2,gems mounted together
矍,jue2,(surname)/glance fearfully
谲,jue2,deceitful
蕨,jue2,Pteridium aquilinum
噱,jue2,loud laughter
桷,jue2,rafter/malus toringo
觖,jue2,dissatisfied
劂,jue2,chisel/engrave
爝,jue2,torch
孓,jue2,larvae of mosquito
蹶,jue2/jue3,stumble/trample/to kick (as a horse)
倔,jue2/jue4,crabby/tough
菌,jun1/jun4,"germ/bacteria, bacteria/mold/mushroom"
浚,jun4/xun4,deepen/enlighten/profound
喀,ka1,(onomat.)
咖,ka1,coffee
佧,ka3,ancient name for a minority group in China
卡,ka3/qia3,"to check/to stop/to block/card, customs station/to be choked/to fasten/to clip/to wedge/checkpost"
开,kai1,open/operate (vehicle)/start
揩,kai1,wipe
凯,kai3,triumphant/victorious
慨,kai3,generous/sad
楷,kai3,norm/model/(writing)
恺,kai3,joyful/kind
铠,kai3,armor
锴,kai3,high quality iron
剀,kai3,carefully/moderately
垲,kai3,dry terrain
忾,kai4,anger
刊,kan1,to print/publish
堪,kan1,endure
勘,kan1,to investigate/to survey/to collate
龛,kan1,niche/shrine
戡,kan1,kill/suppress
看,kan1/kan4,"to look after/to take care of/to watch/to guard, it depends/think/to see/to look at"
砍,kan3,to chop
坎,kan3,pit/threshold
侃,kan3,bold
瞰,kan4,bird's-eye view/glance
阚,kan4,(surname)/peep
康,kang1,peaceful/spongy (of radishes)
慷,kang1,generous/magnanimous
糠,kang1,husk
抗,kang4,to resist/to fight/to defy
炕,kang4,kang (a heatable brick bed)
亢,kang4,overbearing
钪,kang4,scandium
伉,kang4,husband/wife
尻,kao1,end of spine
考,kao3,to check/to verify/to test/to examine
烤,kao3,to roast/bake/to broil
拷,kao3,to beat/to flog/to examine by torture
栲,kao3,mangrove
靠,kao4,depend upon/lean on/near/by/against/to support
犒,kao4,give a bonus to
铐,kao4,"shackles, manacle"
科,ke1,"branch of study/administrative section/division/field/branch/stage directions/family (taxonomy)/rules/laws/to mete out (punishment)/to levy (taxes, etc.)/to fine somebody"
颗,ke1,(measure word for small spheres)
柯,ke1,(surname)/handle of axe/stem
棵,ke1,M for plants
磕,ke1,to tap/knock
苛,ke1,severe/exacting
珂,ke1,jade-like stone
轲,ke1,given name of Mencius
窠,ke1,nest
蝌,ke1,tadpole
髁,ke1,condyles
瞌,ke1,doze off/sleepy
稞,ke1,(wheat)
钶,ke1,columbium
颏,ke1/ke2,"chin, chin"
壳,ke2/qiao4,"shell, shell"
可,ke3,can/may/able to/certain(ly)/to suit/(particle used for emphasis)
渴,ke3,thirsty
坷,ke3,uneven (path)/unfortunate (in life)
岢,ke3,name of a mountain
克,ke4,"gram/subdue/to restrain/to overcome, subdue"
客,ke4,customer/visitor/guest
刻,ke4,quarter (hour)/(a measure word)/to carve/to engrave/to cut/oppressive
课,ke4,subject/class/lesson
恪,ke4,(surname)/respectful
氪,ke4,krypton
缂,ke4,to woof
锞,ke4,grease-pot for cart/ingot
溘,ke4,suddenly
骒,ke4,mother horse
嗑,ke4/ke1,to crack (seeds) with front teeth
肯,ken3,to agree/to consent/to be ready (to do sth)/willing
恳,ken3,earnest
垦,ken3,reclaim (land)
啃,ken3,to gnaw/to nibble/to bite
龈,ken3/yin2,"gnaw/bite, gums"
裉,ken4,s seam in a garment
坑,keng1,pit/to defraud
铿,keng1,jingling of metals/to strike
崆,kong1,name of a mountain
箜,kong1,ancient string music instrument
倥,kong1/kong3,"ignorant/blank-minded, urgent/pressed"
空,kong1/kong4,"air/sky/empty/in vain, emptied/leisure"
恐,kong3,afraid/frightened/to fear
孔,kong3,(surname)/hole
控,kong4,to accuse/to charge/to control/to sue
芤,kou1,hollow/scallion stalk
抠,kou1,dig out (with finger)/stingy
口,kou3,mouth/(a measure word)
寇,kou4,bandit
扣,kou4,"10 percent/button/detain, button"
叩,kou4,knock
筘,kou4,(a measure of width of cloth)
哭,ku1,to cry/to weep
枯,ku1,dried up
窟,ku1,cave/hole
骷,ku1,skeleton
刳,ku1,to cut open/rip up/scoop out
堀,ku1,cave/hole
苦,ku3,bitter/intensely/miserable/painful
库,ku4,warehouse/storehouse
酷,ku4,"ruthless/strong (as of wine)/(slang loan from English) cool, great"
裤,ku4,drawers/trousers/pants
喾,ku4,name of an emperor
夸,kua1,to boast
垮,kua3,collapse
跨,kua4,step across/step astride
挎,kua4,(v) carry on one's arm/(v) carry over one's shoulder or slung on one's side
胯,kua4,thigh/leg
块,kuai1/kuai4,"piece/chunk/lump/(measure word for chunks, lumps), yuan (unit of currency)/fast (of a watch)/swift/rapid/happy/joyful/soon/quick/(a measure word, for cloth, cake, soap)"
蒯,kuai3,a rush/scirpus cyperinus
快,kuai4,fast/quick/swift
筷,kuai4,chopstick
哙,kuai4,(surname)/throat/to swallow
脍,kuai4,chopped meat or fish
侩,kuai4,broker
狯,kuai4,crafty/cunning
郐,kuai4,(surname)/name of a feudal state
浍,kuai4/hui4,drain/stream
宽,kuan1,lenient/wide/broad
髋,kuan1,pelvis/pelvic
款,kuan3,section/paragraph/funds
匡,kuang1,correct
筐,kuang1,basket
诓,kuang1,mislead/to swindle
狂,kuang2,conceited/mad
诳,kuang2,deceive/lies
况,kuang4,moreover/situation
矿,kuang4,ore/mine
框,kuang4,frame/door frame
旷,kuang4,waste/wilderness
眶,kuang4,eye socket
贶,kuang4,bestow/confer
邝,kuang4,(surname)
圹,kuang4,tomb
纩,kuang4,fine floss-silk or cotton
亏,kui1,deficiency/deficit
窥,kui1,peep/pry into
盔,kui1,helmet
岿,kui1,high and mighty (of mountain)/hilly
悝,kui1/li3,"laugh at, sad"
魁,kui2,chief/head
奎,kui2,name of constellation/stride
逵,kui2,crossroads/thoroughfare
夔,kui2,one-legged monster/respectful
葵,kui2,sunflower
揆,kui2,consider/estimate
馗,kui2,cheekbone/crossroads/high
暌,kui2,in opposition to/separated from
睽,kui2,separated/stare
跬,kui3,brief/short step
溃,kui4,be dispersed/break down
愧,kui4,ashamed
馈,kui4,food/make a present
匮,kui4,(surname)/lacking/empty/exhausted
